country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Kenya,Africa,1972,53.559,12044785,1222.359968,KEN,404
Kenya,Africa,1977,56.155,14500404,1267.613204,KEN,404
Kenya,Africa,1982,58.766000000000005,17661452,1348.225791,KEN,404
Kenya,Africa,1987,59.339,21198082,1361.936856,KEN,404
Kenya,Africa,1992,59.285,25020539,1341.9217210000002,KEN,404
Kenya,Africa,1997,54.407,28263827,1360.4850210000002,KEN,404
Kenya,Africa,2002,50.992,31386842,1287.514732,KEN,404
Kenya,Africa,2007,54.11,35610177,1463.249282,KEN,404
"Korea, Dem. Rep.",Asia,1952,50.056000000000004,8865488,1088.277758,KOR,410
"Korea, Dem. Rep.",Asia,1957,54.081,9411381,1571.134655,KOR,410
"Korea, Dem. Rep.",Asia,1962,56.656000000000006,10917494,1621.693598,KOR,410
"Korea, Dem. Rep.",Asia,1967,59.942,12617009,2143.540609,KOR,410
"Korea, Dem. Rep.",Asia,1972,63.983000000000004,14781241,3701.6215030000003,KOR,410
"Korea, Dem. Rep.",Asia,1977,67.15899999999999,16325320,4106.301249,KOR,410
"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.525293,KOR,410
"Korea, Dem. Rep.",Asia,1987,70.64699999999999,19067554,4106.4923149999995,KOR,410
"Korea, Dem. Rep.",Asia,1992,69.97800000000001,20711375,3726.063507,KOR,410
"Korea, Dem. Rep.",Asia,1997,67.727,21585105,1690.756814,KOR,410
"Korea, Dem. Rep.",Asia,2002,66.66199999999999,22215365,1646.758151,KOR,410
"Korea, Dem. Rep.",Asia,2007,67.297,23301725,1593.06548,KOR,410
"Korea, Rep.",Asia,1952,47.453,20947571,1030.592226,KOR,410
"Korea, Rep.",Asia,1957,52.681000000000004,22611552,1487.593537,KOR,410
"Korea, Rep.",Asia,1962,55.292,26420307,1536.3443869999999,KOR,410
"Korea, Rep.",Asia,1967,57.716,30131000,2029.2281420000002,KOR,410
"Korea, Rep.",Asia,1972,62.611999999999995,33505000,3030.87665,KOR,410
"Korea, Rep.",Asia,1977,64.766,36436000,4657.22102,KOR,410
"Korea, Rep.",Asia,1982,67.123,39326000,5622.942464,KOR,410
"Korea, Rep.",Asia,1987,69.81,41622000,8533.088805,KOR,410
"Korea, Rep.",Asia,1992,72.244,43805450,12104.27872,KOR,410
"Korea, Rep.",Asia,1997,74.64699999999999,46173816,15993.52796,KOR,410
"Korea, Rep.",Asia,2002,77.045,47969150,19233.98818,KOR,410
"Korea, Rep.",Asia,2007,78.623,49044790,23348.139730000003,KOR,410
Kuwait,Asia,1952,55.565,160000,108382.3529,KWT,414
Kuwait,Asia,1957,58.033,212846,113523.1329,KWT,414
Kuwait,Asia,1962,60.47,358266,95458.11176,KWT,414
Kuwait,Asia,1967,64.624,575003,80894.88326,KWT,414
Kuwait,Asia,1972,67.712,841934,109347.867,KWT,414
Kuwait,Asia,1977,69.343,1140357,59265.477139999995,KWT,414
Kuwait,Asia,1982,71.309,1497494,31354.03573,KWT,414
Kuwait,Asia,1987,74.17399999999999,1891487,28118.42998,KWT,414
Kuwait,Asia,1992,75.19,1418095,34932.91959,KWT,414
Kuwait,Asia,1997,76.156,1765345,40300.61996,KWT,414
Kuwait,Asia,2002,76.904,2111561,35110.10566,KWT,414
Kuwait,Asia,2007,77.58800000000001,2505559,47306.98978,KWT,414
Lebanon,Asia,1952,55.928000000000004,1439529,4834.804067,LBN,422
Lebanon,Asia,1957,59.489,1647412,6089.786934000001,LBN,422
Lebanon,Asia,1962,62.093999999999994,1886848,5714.560611,LBN,422
Lebanon,Asia,1967,63.87,2186894,6006.983042,LBN,422
Lebanon,Asia,1972,65.421,2680018,7486.384341,LBN,422
Lebanon,Asia,1977,66.09899999999999,3115787,8659.696836,LBN,422
Lebanon,Asia,1982,66.983,3086876,7640.519520999999,LBN,422
Lebanon,Asia,1987,67.926,3089353,5377.091329,LBN,422
Lebanon,Asia,1992,69.292,3219994,6890.806854,LBN,422
Lebanon,Asia,1997,70.265,3430388,8754.96385,LBN,422
Lebanon,Asia,2002,71.028,3677780,9313.93883,LBN,422
Lebanon,Asia,2007,71.993,3921278,10461.05868,LBN,422
Lesotho,Africa,1952,42.138000000000005,748747,298.8462121,LSO,426
Lesotho,Africa,1957,45.047,813338,335.99711510000003,LSO,426
Lesotho,Africa,1962,47.747,893143,411.80062660000004,LSO,426
Lesotho,Africa,1967,48.492,996380,498.63902649999994,LSO,426
Lesotho,Africa,1972,49.766999999999996,1116779,496.58159220000005,LSO,426
Lesotho,Africa,1977,52.208,1251524,745.3695408,LSO,426
Lesotho,Africa,1982,55.078,1411807,797.2631074,LSO,426
Lesotho,Africa,1987,57.18,1599200,773.9932140999999,LSO,426
Lesotho,Africa,1992,59.685,1803195,977.4862724999999,LSO,426
Lesotho,Africa,1997,55.558,1982823,1186.147994,LSO,426
Lesotho,Africa,2002,44.593,2046772,1275.184575,LSO,426
Lesotho,Africa,2007,42.592,2012649,1569.331442,LSO,426
Liberia,Africa,1952,38.48,863308,575.5729961000001,LBR,430
Liberia,Africa,1957,39.486,975950,620.9699901,LBR,430
Liberia,Africa,1962,40.501999999999995,1112796,634.1951625,LBR,430
Liberia,Africa,1967,41.536,1279406,713.6036482999999,LBR,430
Liberia,Africa,1972,42.614,1482628,803.0054535,LBR,430
Liberia,Africa,1977,43.763999999999996,1703617,640.3224382999999,LBR,430
Liberia,Africa,1982,44.852,1956875,572.1995694,LBR,430
Liberia,Africa,1987,46.027,2269414,506.1138573,LBR,430
Liberia,Africa,1992,40.802,1912974,636.6229191000001,LBR,430
Liberia,Africa,1997,42.221000000000004,2200725,609.1739508,LBR,430
Liberia,Africa,2002,43.753,2814651,531.4823679,LBR,430
Liberia,Africa,2007,45.678000000000004,3193942,414.5073415,LBR,430
Libya,Africa,1952,42.723,1019729,2387.54806,LBY,434
Libya,Africa,1957,45.288999999999994,1201578,3448.284395,LBY,434
Libya,Africa,1962,47.808,1441863,6757.0308159999995,LBY,434
Libya,Africa,1967,50.227,1759224,18772.75169,LBY,434
Libya,Africa,1972,52.773,2183877,21011.497209999998,LBY,434
Libya,Africa,1977,57.442,2721783,21951.21176,LBY,434
Libya,Africa,1982,62.155,3344074,17364.275380000003,LBY,434
Libya,Africa,1987,66.234,3799845,11770.5898,LBY,434
Libya,Africa,1992,68.755,4364501,9640.138501000001,LBY,434
Libya,Africa,1997,71.555,4759670,9467.446056,LBY,434
Libya,Africa,2002,72.737,5368585,9534.677467,LBY,434
Libya,Africa,2007,73.952,6036914,12057.49928,LBY,434
Madagascar,Africa,1952,36.681,4762912,1443.011715,MDG,450
Madagascar,Africa,1957,38.865,5181679,1589.20275,MDG,450
Madagascar,Africa,1962,40.848,5703324,1643.38711,MDG,450
Madagascar,Africa,1967,42.881,6334556,1634.047282,MDG,450
Madagascar,Africa,1972,44.851000000000006,7082430,1748.562982,MDG,450
Madagascar,Africa,1977,46.881,8007166,1544.228586,MDG,450
Madagascar,Africa,1982,48.968999999999994,9171477,1302.878658,MDG,450
Madagascar,Africa,1987,49.35,10568642,1155.4419480000001,MDG,450
Madagascar,Africa,1992,52.214,12210395,1040.6761900000001,MDG,450
Madagascar,Africa,1997,54.978,14165114,986.2958956,MDG,450
Madagascar,Africa,2002,57.286,16473477,894.6370822,MDG,450
Madagascar,Africa,2007,59.443000000000005,19167654,1044.770126,MDG,450
Malawi,Africa,1952,36.256,2917802,369.1650802,MWI,454
Malawi,Africa,1957,37.207,3221238,416.36980639999996,MWI,454
Malawi,Africa,1962,38.41,3628608,427.90108560000004,MWI,454
Malawi,Africa,1967,39.486999999999995,4147252,495.5147806,MWI,454
Malawi,Africa,1972,41.766000000000005,4730997,584.6219709,MWI,454
Malawi,Africa,1977,43.766999999999996,5637246,663.2236766,MWI,454
Malawi,Africa,1982,45.641999999999996,6502825,632.8039209,MWI,454
Malawi,Africa,1987,47.457,7824747,635.5173633999999,MWI,454
Malawi,Africa,1992,49.42,10014249,563.2000145,MWI,454
Malawi,Africa,1997,47.495,10419991,692.2758102999999,MWI,454
Malawi,Africa,2002,45.00899999999999,11824495,665.4231186000001,MWI,454
Malawi,Africa,2007,48.303000000000004,13327079,759.3499101,MWI,454
Malaysia,Asia,1952,48.463,6748378,1831.132894,MYS,458
Malaysia,Asia,1957,52.102,7739235,1810.0669920000003,MYS,458
Malaysia,Asia,1962,55.736999999999995,8906385,2036.8849440000001,MYS,458
Malaysia,Asia,1967,59.371,10154878,2277.742396,MYS,458
Malaysia,Asia,1972,63.01,11441462,2849.09478,MYS,458
Malaysia,Asia,1977,65.256,12845381,3827.9215710000003,MYS,458
Malaysia,Asia,1982,68.0,14441916,4920.355951,MYS,458
Malaysia,Asia,1987,69.5,16331785,5249.802653,MYS,458
Malaysia,Asia,1992,70.693,18319502,7277.912802,MYS,458
Malaysia,Asia,1997,71.938,20476091,10132.90964,MYS,458
Malaysia,Asia,2002,73.044,22662365,10206.97794,MYS,458
Malaysia,Asia,2007,74.241,24821286,12451.6558,MYS,458
Mali,Africa,1952,33.685,3838168,452.3369807,MLI,466
Mali,Africa,1957,35.306999999999995,4241884,490.3821867,MLI,466
Mali,Africa,1962,36.936,4690372,496.17434280000003,MLI,466
Mali,Africa,1967,38.486999999999995,5212416,545.0098873,MLI,466
Mali,Africa,1972,39.977,5828158,581.3688761,MLI,466
Mali,Africa,1977,41.714,6491649,686.3952693,MLI,466
Mali,Africa,1982,43.916000000000004,6998256,618.0140640999999,MLI,466
Mali,Africa,1987,46.364,7634008,684.1715576,MLI,466
Mali,Africa,1992,48.388000000000005,8416215,739.014375,MLI,466
Mali,Africa,1997,49.903,9384984,790.2579846,MLI,466
Mali,Africa,2002,51.818000000000005,10580176,951.4097517999999,MLI,466
Mali,Africa,2007,54.467,12031795,1042.581557,MLI,466
Mauritania,Africa,1952,40.543,1022556,743.1159097,MRT,478
Mauritania,Africa,1957,42.338,1076852,846.1202613,MRT,478
Mauritania,Africa,1962,44.248000000000005,1146757,1055.8960359999999,MRT,478
Mauritania,Africa,1967,46.288999999999994,1230542,1421.145193,MRT,478
Mauritania,Africa,1972,48.437,1332786,1586.851781,MRT,478
Mauritania,Africa,1977,50.852,1456688,1497.492223,MRT,478
Mauritania,Africa,1982,53.599,1622136,1481.150189,MRT,478
Mauritania,Africa,1987,56.145,1841240,1421.603576,MRT,478
Mauritania,Africa,1992,58.333,2119465,1361.369784,MRT,478
Mauritania,Africa,1997,60.43,2444741,1483.1361359999999,MRT,478
Mauritania,Africa,2002,62.247,2828858,1579.0195429999999,MRT,478
Mauritania,Africa,2007,64.164,3270065,1803.1514960000002,MRT,478
Mauritius,Africa,1952,50.986000000000004,516556,1967.955707,MUS,480
Mauritius,Africa,1957,58.089,609816,2034.037981,MUS,480
Mauritius,Africa,1962,60.246,701016,2529.0674870000003,MUS,480
Mauritius,Africa,1967,61.556999999999995,789309,2475.387562,MUS,480
Mauritius,Africa,1972,62.943999999999996,851334,2575.4841579999998,MUS,480
Mauritius,Africa,1977,64.93,913025,3710.9829630000004,MUS,480
Mauritius,Africa,1982,66.711,992040,3688.037739,MUS,480
Mauritius,Africa,1987,68.74,1042663,4783.586903,MUS,480
Mauritius,Africa,1992,69.745,1096202,6058.2538460000005,MUS,480
Mauritius,Africa,1997,70.736,1149818,7425.705295000001,MUS,480
Mauritius,Africa,2002,71.954,1200206,9021.815894,MUS,480
Mauritius,Africa,2007,72.801,1250882,10956.99112,MUS,480
Mexico,Americas,1952,50.788999999999994,30144317,3478.125529,MEX,484
Mexico,Americas,1957,55.19,35015548,4131.546641,MEX,484
Mexico,Americas,1962,58.299,41121485,4581.609385,MEX,484
Mexico,Americas,1967,60.11,47995559,5754.733883,MEX,484
Mexico,Americas,1972,62.361000000000004,55984294,6809.406690000001,MEX,484
Mexico,Americas,1977,65.032,63759976,7674.929108,MEX,484
Mexico,Americas,1982,67.405,71640904,9611.147541,MEX,484
Mexico,Americas,1987,69.498,80122492,8688.156003,MEX,484
Mexico,Americas,1992,71.455,88111030,9472.384295,MEX,484
Mexico,Americas,1997,73.67,95895146,9767.29753,MEX,484
Mexico,Americas,2002,74.902,102479927,10742.44053,MEX,484
Mexico,Americas,2007,76.195,108700891,11977.57496,MEX,484
Mongolia,Asia,1952,42.244,800663,786.5668575,MNG,496
Mongolia,Asia,1957,45.248000000000005,882134,912.6626085,MNG,496
Mongolia,Asia,1962,48.251000000000005,1010280,1056.353958,MNG,496
Mongolia,Asia,1967,51.253,1149500,1226.04113,MNG,496
Mongolia,Asia,1972,53.754,1320500,1421.741975,MNG,496
Mongolia,Asia,1977,55.49100000000001,1528000,1647.511665,MNG,496
Mongolia,Asia,1982,57.489,1756032,2000.603139,MNG,496
Mongolia,Asia,1987,60.222,2015133,2338.008304,MNG,496
Mongolia,Asia,1992,61.271,2312802,1785.402016,MNG,496
Mongolia,Asia,1997,63.625,2494803,1902.2521,MNG,496
Mongolia,Asia,2002,65.033,2674234,2140.7393230000002,MNG,496
Mongolia,Asia,2007,66.803,2874127,3095.7722710000003,MNG,496
Montenegro,Europe,1952,59.163999999999994,413834,2647.585601,MNE,499
Montenegro,Europe,1957,61.448,442829,3682.259903,MNE,499
Montenegro,Europe,1962,63.728,474528,4649.593785,MNE,499
Montenegro,Europe,1967,67.178,501035,5907.850937,MNE,499
Montenegro,Europe,1972,70.63600000000001,527678,7778.414017,MNE,499
Montenegro,Europe,1977,73.066,560073,9595.929904999999,MNE,499
Montenegro,Europe,1982,74.101,562548,11222.58762,MNE,499
Montenegro,Europe,1987,74.865,569473,11732.51017,MNE,499
Montenegro,Europe,1992,75.435,621621,7003.339037000001,MNE,499
Montenegro,Europe,1997,75.445,692651,6465.613349,MNE,499
Montenegro,Europe,2002,73.98100000000001,720230,6557.194282,MNE,499
Montenegro,Europe,2007,74.543,684736,9253.896111,MNE,499
Morocco,Africa,1952,42.873000000000005,9939217,1688.20357,MAR,504
Morocco,Africa,1957,45.423,11406350,1642.002314,MAR,504
Morocco,Africa,1962,47.924,13056604,1566.353493,MAR,504
Morocco,Africa,1967,50.335,14770296,1711.04477,MAR,504
Morocco,Africa,1972,52.861999999999995,16660670,1930.194975,MAR,504
Morocco,Africa,1977,55.73,18396941,2370.619976,MAR,504
Morocco,Africa,1982,59.65,20198730,2702.620356,MAR,504
Morocco,Africa,1987,62.677,22987397,2755.046991,MAR,504
Morocco,Africa,1992,65.393,25798239,2948.047252,MAR,504
Morocco,Africa,1997,67.66,28529501,2982.101858,MAR,504
Morocco,Africa,2002,69.615,31167783,3258.495584,MAR,504
Morocco,Africa,2007,71.164,33757175,3820.17523,MAR,504
Mozambique,Africa,1952,31.285999999999998,6446316,468.5260381,MOZ,508
Mozambique,Africa,1957,33.779,7038035,495.5868333000001,MOZ,508
Mozambique,Africa,1962,36.161,7788944,556.6863539,MOZ,508
Mozambique,Africa,1967,38.113,8680909,566.6691539,MOZ,508
Mozambique,Africa,1972,40.328,9809596,724.9178037,MOZ,508
Mozambique,Africa,1977,42.495,11127868,502.31973339999996,MOZ,508
Mozambique,Africa,1982,42.795,12587223,462.2114149,MOZ,508
Mozambique,Africa,1987,42.861000000000004,12891952,389.87618460000004,MOZ,508
Mozambique,Africa,1992,44.284,13160731,410.89682389999996,MOZ,508
Mozambique,Africa,1997,46.343999999999994,16603334,472.34607710000006,MOZ,508
Mozambique,Africa,2002,44.026,18473780,633.6179466,MOZ,508
Mozambique,Africa,2007,42.082,19951656,823.6856205,MOZ,508
Myanmar,Asia,1952,36.319,20092996,331.0,MMR,104
Myanmar,Asia,1957,41.905,21731844,350.0,MMR,104
Myanmar,Asia,1962,45.108000000000004,23634436,388.0,MMR,104
Myanmar,Asia,1967,49.379,25870271,349.0,MMR,104
Myanmar,Asia,1972,53.07,28466390,357.0,MMR,104
Myanmar,Asia,1977,56.059,31528087,371.0,MMR,104
Myanmar,Asia,1982,58.056000000000004,34680442,424.0,MMR,104
Myanmar,Asia,1987,58.339,38028578,385.0,MMR,104
Myanmar,Asia,1992,59.32,40546538,347.0,MMR,104
Myanmar,Asia,1997,60.328,43247867,415.0,MMR,104
Myanmar,Asia,2002,59.908,45598081,611.0,MMR,104
Myanmar,Asia,2007,62.068999999999996,47761980,944.0,MMR,104
Namibia,Africa,1952,41.725,485831,2423.780443,NAM,516
Namibia,Africa,1957,45.226000000000006,548080,2621.448058,NAM,516
Namibia,Africa,1962,48.386,621392,3173.215595,NAM,516
Namibia,Africa,1967,51.159,706640,3793.694753,NAM,516
Namibia,Africa,1972,53.867,821782,3746.080948,NAM,516
Namibia,Africa,1977,56.437,977026,3876.4859579999998,NAM,516
Namibia,Africa,1982,58.968,1099010,4191.100511,NAM,516
Namibia,Africa,1987,60.835,1278184,3693.7313369999997,NAM,516
Namibia,Africa,1992,61.998999999999995,1554253,3804.537999,NAM,516
Namibia,Africa,1997,58.909,1774766,3899.52426,NAM,516
Namibia,Africa,2002,51.479,1972153,4072.3247509999997,NAM,516
Namibia,Africa,2007,52.906000000000006,2055080,4811.060429,NAM,516
Nepal,Asia,1952,36.157,9182536,545.8657228999999,NPL,524
Nepal,Asia,1957,37.686,9682338,597.9363557999999,NPL,524
Nepal,Asia,1962,39.393,10332057,652.3968593,NPL,524
Nepal,Asia,1967,41.472,11261690,676.4422254,NPL,524
Nepal,Asia,1972,43.971000000000004,12412593,674.7881296,NPL,524
Nepal,Asia,1977,46.748000000000005,13933198,694.1124398,NPL,524
Nepal,Asia,1982,49.593999999999994,15796314,718.3730947,NPL,524
Nepal,Asia,1987,52.537,17917180,775.6324501,NPL,524
Nepal,Asia,1992,55.727,20326209,897.7403604,NPL,524
Nepal,Asia,1997,59.426,23001113,1010.892138,NPL,524
Nepal,Asia,2002,61.34,25873917,1057.206311,NPL,524
Nepal,Asia,2007,63.785,28901790,1091.359778,NPL,524
Netherlands,Europe,1952,72.13,10381988,8941.571858,NLD,528
Netherlands,Europe,1957,72.99,11026383,11276.193440000001,NLD,528
Netherlands,Europe,1962,73.23,11805689,12790.849559999999,NLD,528
Netherlands,Europe,1967,73.82,12596822,15363.25136,NLD,528
Netherlands,Europe,1972,73.75,13329874,18794.74567,NLD,528
Netherlands,Europe,1977,75.24,13852989,21209.0592,NLD,528
Netherlands,Europe,1982,76.05,14310401,21399.46046,NLD,528
Netherlands,Europe,1987,76.83,14665278,23651.32361,NLD,528
Netherlands,Europe,1992,77.42,15174244,26790.94961,NLD,528
Netherlands,Europe,1997,78.03,15604464,30246.13063,NLD,528
Netherlands,Europe,2002,78.53,16122830,33724.75778,NLD,528
Netherlands,Europe,2007,79.762,16570613,36797.93332,NLD,528
New Zealand,Oceania,1952,69.39,1994794,10556.575659999999,NZL,554
New Zealand,Oceania,1957,70.26,2229407,12247.39532,NZL,554
New Zealand,Oceania,1962,71.24,2488550,13175.678,NZL,554
New Zealand,Oceania,1967,71.52,2728150,14463.918930000002,NZL,554
New Zealand,Oceania,1972,71.89,2929100,16046.03728,NZL,554
New Zealand,Oceania,1977,72.22,3164900,16233.7177,NZL,554
New Zealand,Oceania,1982,73.84,3210650,17632.4104,NZL,554
New Zealand,Oceania,1987,74.32,3317166,19007.19129,NZL,554
New Zealand,Oceania,1992,76.33,3437674,18363.324940000002,NZL,554
New Zealand,Oceania,1997,77.55,3676187,21050.41377,NZL,554
New Zealand,Oceania,2002,79.11,3908037,23189.80135,NZL,554
New Zealand,Oceania,2007,80.204,4115771,25185.00911,NZL,554
Nicaragua,Americas,1952,42.31399999999999,1165790,3112.363948,NIC,558
Nicaragua,Americas,1957,45.431999999999995,1358828,3457.415947,NIC,558
Nicaragua,Americas,1962,48.632,1590597,3634.364406,NIC,558
Nicaragua,Americas,1967,51.88399999999999,1865490,4643.393534000001,NIC,558
Nicaragua,Americas,1972,55.151,2182908,4688.593267,NIC,558
Nicaragua,Americas,1977,57.47,2554598,5486.371089,NIC,558
Nicaragua,Americas,1982,59.298,2979423,3470.3381560000003,NIC,558
Nicaragua,Americas,1987,62.008,3344353,2955.984375,NIC,558
Nicaragua,Americas,1992,65.843,4017939,2170.151724,NIC,558
Nicaragua,Americas,1997,68.426,4609572,2253.023004,NIC,558
Nicaragua,Americas,2002,70.836,5146848,2474.548819,NIC,558
Nicaragua,Americas,2007,72.899,5675356,2749.320965,NIC,558
Niger,Africa,1952,37.444,3379468,761.879376,NER,562
Niger,Africa,1957,38.598,3692184,835.5234025000001,NER,562
Niger,Africa,1962,39.486999999999995,4076008,997.7661127,NER,562
Niger,Africa,1967,40.118,4534062,1054.384891,NER,562
Niger,Africa,1972,40.546,5060262,954.2092363,NER,562
Niger,Africa,1977,41.291000000000004,5682086,808.8970727999999,NER,562
Niger,Africa,1982,42.598,6437188,909.7221354000001,NER,562
Niger,Africa,1987,44.555,7332638,668.3000228,NER,562
Niger,Africa,1992,47.391000000000005,8392818,581.182725,NER,562
Niger,Africa,1997,51.313,9666252,580.3052092,NER,562
Niger,Africa,2002,54.496,11140655,601.0745012,NER,562
Niger,Africa,2007,56.867,12894865,619.6768923999999,NER,562
Nigeria,Africa,1952,36.324,33119096,1077.281856,NGA,566
Nigeria,Africa,1957,37.802,37173340,1100.5925630000002,NGA,566
Nigeria,Africa,1962,39.36,41871351,1150.9274779999998,NGA,566
Nigeria,Africa,1967,41.04,47287752,1014.5141039999999,NGA,566
Nigeria,Africa,1972,42.821000000000005,53740085,1698.3888379999999,NGA,566
Nigeria,Africa,1977,44.513999999999996,62209173,1981.9518059999998,NGA,566
Nigeria,Africa,1982,45.826,73039376,1576.97375,NGA,566
Nigeria,Africa,1987,46.886,81551520,1385.029563,NGA,566
Nigeria,Africa,1992,47.472,93364244,1619.848217,NGA,566
Nigeria,Africa,1997,47.464,106207839,1624.941275,NGA,566
Nigeria,Africa,2002,46.608000000000004,119901274,1615.2863949999999,NGA,566
Nigeria,Africa,2007,46.858999999999995,135031164,2013.9773050000001,NGA,566
Norway,Europe,1952,72.67,3327728,10095.42172,NOR,578
Norway,Europe,1957,73.44,3491938,11653.97304,NOR,578
Norway,Europe,1962,73.47,3638919,13450.40151,NOR,578
Norway,Europe,1967,74.08,3786019,16361.87647,NOR,578
Norway,Europe,1972,74.34,3933004,18965.05551,NOR,578
Norway,Europe,1977,75.37,4043205,23311.34939,NOR,578
Norway,Europe,1982,75.97,4114787,26298.635309999998,NOR,578
Norway,Europe,1987,75.89,4186147,31540.9748,NOR,578
Norway,Europe,1992,77.32,4286357,33965.66115,NOR,578
Norway,Europe,1997,78.32,4405672,41283.16433,NOR,578
Norway,Europe,2002,79.05,4535591,44683.97525,NOR,578
Norway,Europe,2007,80.196,4627926,49357.19017,NOR,578
Oman,Asia,1952,37.578,507833,1828.230307,OMN,512
Oman,Asia,1957,40.08,561977,2242.746551,OMN,512
Oman,Asia,1962,43.165,628164,2924.638113,OMN,512
Oman,Asia,1967,46.988,714775,4720.942687,OMN,512
Oman,Asia,1972,52.143,829050,10618.03855,OMN,512
Oman,Asia,1977,57.367,1004533,11848.343920000001,OMN,512
Oman,Asia,1982,62.728,1301048,12954.791009999999,OMN,512
Oman,Asia,1987,67.734,1593882,18115.223130000002,OMN,512
Oman,Asia,1992,71.197,1915208,18616.70691,OMN,512
Oman,Asia,1997,72.499,2283635,19702.055809999998,OMN,512
Oman,Asia,2002,74.193,2713462,19774.83687,OMN,512
Oman,Asia,2007,75.64,3204897,22316.19287,OMN,512
Pakistan,Asia,1952,43.43600000000001,41346560,684.5971437999999,PAK,586
Pakistan,Asia,1957,45.556999999999995,46679944,747.0835292,PAK,586
Pakistan,Asia,1962,47.67,53100671,803.3427418,PAK,586
Pakistan,Asia,1967,49.8,60641899,942.4082588,PAK,586
Pakistan,Asia,1972,51.928999999999995,69325921,1049.938981,PAK,586
Pakistan,Asia,1977,54.043,78152686,1175.921193,PAK,586
Pakistan,Asia,1982,56.158,91462088,1443.429832,PAK,586
Pakistan,Asia,1987,58.245,105186881,1704.686583,PAK,586
Pakistan,Asia,1992,60.838,120065004,1971.8294640000001,PAK,586
Pakistan,Asia,1997,61.818000000000005,135564834,2049.3505210000003,PAK,586
Pakistan,Asia,2002,63.61,153403524,2092.712441,PAK,586
Pakistan,Asia,2007,65.483,169270617,2605.94758,PAK,586
Panama,Americas,1952,55.191,940080,2480.380334,PAN,591
Panama,Americas,1957,59.201,1063506,2961.800905,PAN,591
Panama,Americas,1962,61.817,1215725,3536.540301,PAN,591
Panama,Americas,1967,64.071,1405486,4421.009084,PAN,591
Panama,Americas,1972,66.21600000000001,1616384,5364.2496630000005,PAN,591
Panama,Americas,1977,68.681,1839782,5351.912144,PAN,591
Panama,Americas,1982,70.472,2036305,7009.601598,PAN,591
Panama,Americas,1987,71.523,2253639,7034.779161,PAN,591
Panama,Americas,1992,72.462,2484997,6618.74305,PAN,591
Panama,Americas,1997,73.738,2734531,7113.692252,PAN,591
Panama,Americas,2002,74.712,2990875,7356.031934000001,PAN,591
Panama,Americas,2007,75.53699999999999,3242173,9809.185636,PAN,591
Paraguay,Americas,1952,62.648999999999994,1555876,1952.3087010000002,PRY,600
Paraguay,Americas,1957,63.196000000000005,1770902,2046.1547059999998,PRY,600
Paraguay,Americas,1962,64.361,2009813,2148.027146,PRY,600
Paraguay,Americas,1967,64.95100000000001,2287985,2299.376311,PRY,600
Paraguay,Americas,1972,65.815,2614104,2523.337977,PRY,600
Paraguay,Americas,1977,66.35300000000001,2984494,3248.373311,PRY,600
Paraguay,Americas,1982,66.874,3366439,4258.5036039999995,PRY,600
Paraguay,Americas,1987,67.378,3886512,3998.875695,PRY,600
Paraguay,Americas,1992,68.225,4483945,4196.411078,PRY,600
Paraguay,Americas,1997,69.4,5154123,4247.400261,PRY,600
Paraguay,Americas,2002,70.755,5884491,3783.674243,PRY,600
Paraguay,Americas,2007,71.752,6667147,4172.838464,PRY,600
Peru,Americas,1952,43.902,8025700,3758.523437,PER,604
Peru,Americas,1957,46.263000000000005,9146100,4245.256697999999,PER,604
Peru,Americas,1962,49.096000000000004,10516500,4957.037982,PER,604
Peru,Americas,1967,51.445,12132200,5788.09333,PER,604
Peru,Americas,1972,55.448,13954700,5937.827283,PER,604
Peru,Americas,1977,58.446999999999996,15990099,6281.290854999999,PER,604
Peru,Americas,1982,61.406000000000006,18125129,6434.501797,PER,604
Peru,Americas,1987,64.134,20195924,6360.9434439999995,PER,604
Peru,Americas,1992,66.458,22430449,4446.380924,PER,604
Peru,Americas,1997,68.38600000000001,24748122,5838.347657,PER,604
Peru,Americas,2002,69.906,26769436,5909.020073,PER,604
Peru,Americas,2007,71.421,28674757,7408.905561,PER,604
Philippines,Asia,1952,47.751999999999995,22438691,1272.880995,PHL,608
Philippines,Asia,1957,51.333999999999996,26072194,1547.9448439999999,PHL,608
Philippines,Asia,1962,54.757,30325264,1649.5521529999999,PHL,608
Philippines,Asia,1967,56.393,35356600,1814.12743,PHL,608
Philippines,Asia,1972,58.065,40850141,1989.3740699999998,PHL,608
Philippines,Asia,1977,60.06,46850962,2373.204287,PHL,608
Philippines,Asia,1982,62.082,53456774,2603.273765,PHL,608
Philippines,Asia,1987,64.15100000000001,60017788,2189.634995,PHL,608
Philippines,Asia,1992,66.458,67185766,2279.3240170000004,PHL,608
Philippines,Asia,1997,68.564,75012988,2536.534925,PHL,608
Philippines,Asia,2002,70.303,82995088,2650.921068,PHL,608
Philippines,Asia,2007,71.688,91077287,3190.481016,PHL,608
Poland,Europe,1952,61.31,25730551,4029.3296990000003,POL,616
Poland,Europe,1957,65.77,28235346,4734.253019,POL,616
Poland,Europe,1962,67.64,30329617,5338.752143,POL,616
Poland,Europe,1967,69.61,31785378,6557.152776,POL,616
Poland,Europe,1972,70.85,33039545,8006.506993000001,POL,616
Poland,Europe,1977,70.67,34621254,9508.141454,POL,616
